Set_Number,Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time
60,Julia,1.035416449,0.011953925,0.005320423,0.098493751,0.011723779,0.013210376,0.015870049,0.270944418,2.36E-07,0.055840682,0.160858756,0.143984912,0.326072023,0.306621867,0.025008633,0.112061414,0.027342958,0.376645652,1.286811269,0.22530035,0.46531229,0.140929884,0.782928831,0.320542681,22.76912164,0.011696923,0.013182772,0.015831986,0.270451177,0.151155343,0.004873352,0.039388454,0.022838263,1.02E-05,1.645379272,0.013868009,0.171340264
61,Julia,0.993959917,0.011954785,0.005311064,0.097846228,0.011644533,0.013231984,0.015704289,0.207007295,2.36E-07,0.054928879,0.155010407,0.130797708,0.307374322,0.28992613,0.026412392,0.101696786,0.026688354,0.396182815,1.169878607,0.221004603,0.426806882,0.134608347,0.736154783,0.305006063,27.09782899,0.011616434,0.013202857,0.015664612,0.206610306,0.145190758,0.004209231,0.041926945,0.019817561,1.03E-05,1.62786948,0.014038046,0.331323864
62,Julia,0.938144012,0.011956208,0.005312622,0.09898294,0.011622012,0.013262583,0.01569278,0.134740643,2.36E-07,0.054038793,0.134226953,0.11369832,0.307674896,0.289306125,0.024489985,0.089455207,0.032462568,0.372920875,1.028842984,0.267271042,0.376904397,0.120953632,0.696659129,0.29307696,21.951514,0.011588756,0.013227963,0.015645766,0.134434206,0.124257236,0.003099939,0.036939684,0.020901724,1.04E-05,1.608760273,0.014255689,0.150236041
63,Julia,1.046719179,0.011953934,0.005316878,0.098083175,0.011685139,0.013189526,0.015777059,0.272998387,2.36E-07,0.055547403,0.164105755,0.143829404,0.332555401,0.310952678,0.025790073,0.111972625,0.028453346,0.38852412,1.286642266,0.23542531,0.466813662,0.142783073,0.789960685,0.325286269,27.09461203,0.011658455,0.013162051,0.015739337,0.272502953,0.154235473,0.004882792,0.041278816,0.021452628,1.02E-05,1.632916576,0.014104896,0.499244805
64,Julia,0.962014566,0.011955926,0.005311966,0.09922307,0.011572493,0.013257885,0.015710757,0.147234761,2.36E-07,0.054341588,0.139345816,0.116716348,0.345426299,0.32245505,0.027065279,0.092225705,0.029981334,0.407962791,1.06081589,0.246011879,0.39098657,0.127008636,0.708798342,0.298387287,26.10188726,0.011540856,0.013224822,0.015665789,0.146914856,0.129425931,0.003326997,0.038873812,0.020263163,1.04E-05,1.615205227,0.014183352,0.145536812
65,Julia,1.003273907,0.011954869,0.005312209,0.098854597,0.011588265,0.013300312,0.01587674,0.194307794,2.36E-07,0.054789422,0.154503668,0.129714436,0.310993303,0.289637259,0.031352005,0.102827542,0.027772793,0.467480532,1.182646769,0.228222747,0.435891674,0.141656386,0.769070488,0.322498943,27.13662286,0.01155944,0.013270133,0.015835392,0.193923684,0.144433803,0.004053327,0.039994562,0.017911342,1.02E-05,1.612944104,0.014391107,0.738306541
66,Julia,1.021763021,0.011954602,0.005311394,0.098786845,0.011680945,0.013261143,0.015712708,0.245512405,2.36E-07,0.055876318,0.162826181,0.13332473,0.334738185,0.314410689,0.026560906,0.104213492,0.028991508,0.400027794,1.198733523,0.23857701,0.435913526,0.137289448,0.758737946,0.315155952,23.86784073,0.01165491,0.013234182,0.01567604,0.245077549,0.153254538,0.004633831,0.045950099,0.017277768,1.03E-05,1.652813996,0.013682249,0.403370329
67,Julia,1.020387202,0.011954355,0.005320787,0.098255402,0.011693972,0.013222771,0.015716125,0.225006002,2.36E-07,0.055146799,0.157142595,0.137111477,0.350421458,0.32777967,0.025791234,0.108454747,0.028173433,0.388518301,1.245341609,0.232751807,0.452242929,0.140011199,0.773990074,0.318091693,28.94956758,0.011665809,0.013193722,0.015676496,0.22457535,0.14720638,0.004420906,0.037916876,0.019612973,1.02E-05,1.624445177,0.01420052,0.471634741
68,Julia,1.005457575,0.01195499,0.005315394,0.098204632,0.011575747,0.013250784,0.015890656,0.201181081,2.36E-07,0.05527958,0.1552552,0.128028563,0.348772276,0.331529371,0.029587917,0.101233041,0.028175749,0.442675588,1.163620266,0.232874938,0.428945518,0.137566036,0.754682405,0.315937263,24.54506594,0.011547936,0.013221744,0.015850684,0.200796966,0.145460733,0.0041378,0.042693947,0.017706253,1.03E-05,1.633582087,0.01400011,0.090272445
69,Julia,0.972435534,0.011955294,0.005311264,0.098312648,0.011594843,0.013244175,0.015809307,0.160104977,2.36E-07,0.053998938,0.143433225,0.124202249,0.325945927,0.30515024,0.02760072,0.097910949,0.0281318,0.414294828,1.126324086,0.232292289,0.41370727,0.132201092,0.731867603,0.305372306,29.34288877,0.011563283,0.01321129,0.015764254,0.159758625,0.133263816,0.003555476,0.035211559,0.019818857,1.03E-05,1.597765545,0.014536943,0.340657719
70,Julia,0.953456349,0.011956253,0.005306119,0.098315816,0.011526731,0.013299115,0.015594056,0.144568897,2.36E-07,0.054293772,0.140887215,0.113170746,0.339910284,0.318510377,0.029025329,0.088883533,0.027690406,0.434352374,1.023502464,0.22862632,0.379638156,0.127452717,0.691331584,0.291780288,22.72916656,0.011495866,0.01326663,0.015550337,0.144261234,0.131049564,0.003291732,0.043316539,0.019614356,1.04E-05,1.618946934,0.014067931,0.092402985
71,Julia,1.054778316,0.011954029,0.005320028,0.09839079,0.011656485,0.013278484,0.015797114,0.260038208,2.37E-07,0.055388053,0.164843853,0.142312606,0.343326563,0.322150758,0.030840371,0.1132104,0.026268522,0.459213882,1.300113459,0.216491837,0.475441206,0.15104615,0.807975712,0.333596404,29.32961266,0.011629502,0.013250444,0.015758826,0.259559828,0.15480139,0.00476808,0.041306344,0.019713811,1.02E-05,1.62187448,0.014348212,0.46197304
72,Julia,0.952154936,0.011956148,0.005309761,0.099063509,0.011467219,0.013273101,0.015620375,0.140077007,2.35E-07,0.054028423,0.138660443,0.114335771,0.304327975,0.281855817,0.030440588,0.089215412,0.028958218,0.455365908,1.026633136,0.237749071,0.383579912,0.129720726,0.704775368,0.300532881,28.9517475,0.011435341,0.013239441,0.015574911,0.139767515,0.128634373,0.003206421,0.037890183,0.017924004,1.03E-05,1.605662312,0.014335072,0.291319671
73,Julia,0.949676976,0.011956113,0.005308148,0.098155727,0.011540649,0.013312281,0.015575119,0.137864702,2.35E-07,0.053618486,0.138769464,0.114724087,0.295392612,0.275937909,0.029775557,0.091229413,0.027257255,0.444789973,1.050110496,0.225207299,0.389160779,0.130815254,0.704776145,0.298479605,23.72824897,0.011508071,0.013277999,0.015529085,0.137555381,0.128591227,0.003169507,0.041516733,0.022053323,1.03E-05,1.592482142,0.0145522,0.19373861
74,Julia,1.036391426,0.01195419,0.005312926,0.098886092,0.011662963,0.013267701,0.015915404,0.234997065,2.37E-07,0.055716473,0.158178114,0.139726843,0.31586538,0.297942392,0.029297007,0.11104149,0.031329831,0.440735287,1.276898779,0.258003627,0.465765136,0.146224326,0.81596064,0.337944071,25.30416722,0.011635005,0.013238688,0.015875459,0.234549379,0.148220022,0.004525608,0.036875258,0.019910618,1.02E-05,1.630397449,0.014227202,0.165207884
75,Julia,1.00337081,0.011955076,0.005316121,0.098242203,0.011541785,0.013276968,0.015665491,0.188579402,2.36E-07,0.054961759,0.153819633,0.126931863,0.316758276,0.294275429,0.031462974,0.100280762,0.029910466,0.470599124,1.152529928,0.247392899,0.427194549,0.141270887,0.76727916,0.32359291,22.05831797,0.011513163,0.013246933,0.015624817,0.188207742,0.143822704,0.003978034,0.044333296,0.020245451,1.02E-05,1.618935556,0.014287265,0.092978568
76,Julia,1.012656275,0.011954404,0.005316117,0.098409677,0.011580357,0.013255951,0.015951775,0.204090334,2.36E-07,0.054998389,0.151349989,0.136482143,0.341915595,0.31934688,0.031381405,0.106853573,0.026733133,0.46721534,1.228028119,0.220351571,0.452650366,0.144752734,0.783984731,0.326072961,22.97544616,0.011550928,0.013225222,0.015909332,0.203678146,0.141285776,0.004176967,0.034349228,0.021905363,1.02E-05,1.615860882,0.014381631,0.35983509
77,Julia,0.959483644,0.011956104,0.005310681,0.098766773,0.011541011,0.013326586,0.015584613,0.143289459,2.35E-07,0.054605364,0.138677508,0.114790961,0.326412065,0.304754919,0.029991179,0.09107534,0.030847336,0.450259892,1.047843729,0.254146978,0.388714254,0.131172324,0.721179115,0.307460865,22.95227151,0.011509411,0.013293299,0.015539936,0.142977637,0.128790764,0.003267117,0.038778058,0.018999436,1.03E-05,1.620270313,0.014134802,0.182770677
78,Julia,0.943981957,0.011956366,0.005309509,0.098208713,0.011486169,0.013246756,0.015563857,0.134451602,2.35E-07,0.053682862,0.136746408,0.11205661,0.328992617,0.306826616,0.028905918,0.088742086,0.026319812,0.431520162,1.021247645,0.217220702,0.380174799,0.127192008,0.682756507,0.289888595,23.04324141,0.011453723,0.01321262,0.015517826,0.134149737,0.126710317,0.003093793,0.042357797,0.022237517,1.03E-05,1.60076243,0.014351716,0.109366603
79,Julia,0.971905694,0.011955516,0.005308666,0.098867643,0.01157515,0.013281285,0.015817142,0.16080644,2.36E-07,0.054522333,0.144419486,0.121453848,0.316071285,0.298971377,0.028905693,0.09610125,0.030769632,0.434754029,1.106049239,0.253323755,0.407684108,0.132579743,0.739206723,0.311816533,25.46284938,0.011544364,0.013249062,0.015773097,0.160466528,0.134398579,0.003555979,0.036632159,0.017344493,1.03E-05,1.612159619,0.014324193,0.233356954
80,Julia,0.97296399,0.011955239,0.005315615,0.097892716,0.011588804,0.013318812,0.015774349,0.162394235,2.35E-07,0.054350338,0.142181779,0.124921713,0.313259039,0.291781081,0.03038993,0.097791049,0.026739344,0.453105989,1.124033713,0.221332763,0.414755759,0.136305398,0.735289265,0.309381922,22.84345777,0.011557329,0.013285813,0.015729493,0.162043692,0.132121424,0.003583626,0.036554861,0.022960035,1.02E-05,1.607921693,0.014380947,0.096761732
81,Julia,0.988635775,0.011954698,0.005318442,0.098188068,0.011618712,0.013225396,0.015932522,0.201160071,2.37E-07,0.054631718,0.154637603,0.132090461,0.301287977,0.28405329,0.027963392,0.10448078,0.02712678,0.418727733,1.200261285,0.224093804,0.439886083,0.137810725,0.75845045,0.313686611,23.05469178,0.011589845,0.013195421,0.015891076,0.200762874,0.144569886,0.004132194,0.037148509,0.017119323,1.03E-05,1.611076001,0.01438924,0.895281592
82,Julia,0.985938212,0.011955371,0.005313966,0.098184657,0.011578578,0.013245634,0.015651743,0.171796617,2.36E-07,0.054807445,0.147113947,0.123165506,0.31938957,0.296732296,0.027965538,0.096988877,0.029172348,0.420098692,1.115163107,0.241341283,0.410723062,0.133122539,0.733232196,0.306233489,28.23979763,0.011548908,0.013214672,0.015609751,0.171446755,0.1372551,0.00373911,0.04258792,0.021802322,1.03E-05,1.624277744,0.014094087,0.550294645
83,Julia,0.944695441,0.011956286,0.005312596,0.098149139,0.011495856,0.01334194,0.015735303,0.130358743,2.36E-07,0.053516931,0.134475347,0.112937895,0.300704636,0.278254443,0.03112441,0.087976219,0.027916745,0.46443247,1.011842772,0.230829873,0.377900128,0.128703775,0.696484701,0.296604869,28.63048961,0.011462255,0.013306365,0.01568715,0.130055901,0.124288361,0.003016021,0.036344244,0.019666824,1.04E-05,1.590733872,0.014565267,0.102688337
84,Julia,0.982515574,0.011955307,0.005314247,0.098577991,0.011583633,0.013217617,0.015616908,0.160496314,2.36E-07,0.054714133,0.141134447,0.124040374,0.338283405,0.320535667,0.027192928,0.098723975,0.031835726,0.411158713,1.135053361,0.262896883,0.417340699,0.13406727,0.750534159,0.313963062,26.14226882,0.011552127,0.013184823,0.015572437,0.160149377,0.131135038,0.003553447,0.035424285,0.021996342,1.03E-05,1.615699966,0.014292552,0.241291235
85,Julia,1.046897166,0.011954366,0.005319762,0.098896446,0.011622981,0.01326877,0.015719701,0.242066315,2.36E-07,0.055715729,0.163095266,0.136932119,0.354243125,0.333498697,0.029983136,0.107623153,0.032745653,0.451566858,1.236038297,0.269792173,0.453686737,0.145716469,0.807511147,0.338541423,23.73659693,0.01159611,0.013240787,0.015681649,0.241621563,0.153171195,0.004593456,0.042992862,0.018105855,1.01E-05,1.632177701,0.014179359,0.09215188
86,Julia,1.029868829,0.011954387,0.005316511,0.098314335,0.011664344,0.013244791,0.015925685,0.228186476,2.37E-07,0.055634771,0.157738143,0.136633991,0.326488781,0.309150968,0.02784745,0.10894427,0.030510846,0.419378845,1.251967727,0.252333812,0.456426058,0.142031854,0.795508381,0.329043633,27.47846371,0.011636552,0.013216005,0.015885956,0.227754404,0.14786438,0.004451638,0.039230036,0.019708365,1.02E-05,1.63382023,0.014109172,0.127606015
87,Julia,0.985218466,0.011955169,0.005315769,0.098401607,0.011592634,0.013216965,0.015837653,0.182673514,2.36E-07,0.054927166,0.150101375,0.125694455,0.304242592,0.28316365,0.026904554,0.098685419,0.030155489,0.405802813,1.134279507,0.249147355,0.416684112,0.131855714,0.74154667,0.309307089,22.80676765,0.011563573,0.013186741,0.015796084,0.182309577,0.140246761,0.003898101,0.043032438,0.021453831,1.03E-05,1.626000708,0.014087272,0.177058559
88,Julia,1.069989404,0.01195361,0.005314844,0.098046652,0.011755337,0.013206834,0.015721009,0.338500969,2.36E-07,0.056172367,0.169757941,0.149436281,0.348881431,0.330612753,0.024473739,0.116111711,0.027085199,0.368761654,1.334670577,0.223956853,0.480185993,0.145030429,0.7962831,0.325423147,22.03937915,0.011730059,0.013180929,0.015685614,0.337922539,0.160111083,0.005377027,0.043033611,0.021422249,1.02E-05,1.652483583,0.013786102,0.578107735
89,Julia,0.969109784,0.011955363,0.005314389,0.097610456,0.011637065,0.013220605,0.015748418,0.183707281,2.36E-07,0.05480137,0.150824023,0.123179177,0.311681334,0.291844135,0.025115517,0.097142614,0.025829973,0.377120267,1.116846077,0.214193903,0.407870539,0.128108907,0.70473227,0.291915749,28.79593762,0.011608546,0.013191049,0.015708008,0.183349479,0.141129822,0.00390498,0.042302446,0.017302902,1.04E-05,1.632918392,0.013862322,0.090743538
90,Julia,0.985626112,0.011954791,0.005317838,0.098008167,0.011644174,0.013188969,0.015647727,0.200916779,2.36E-07,0.055053795,0.151422383,0.130729418,0.301888358,0.281752928,0.025427907,0.103366122,0.025857233,0.38157895,1.187601359,0.213697638,0.433115033,0.135083269,0.736189578,0.303187028,23.91577897,0.011615534,0.013159377,0.01560743,0.200524036,0.14165656,0.00412977,0.040843589,0.02237547,1.03E-05,1.632278784,0.013961389,0.486700583
91,Julia,0.961367854,0.011956077,0.005309731,0.099188838,0.011568905,0.013251891,0.015546969,0.151745003,2.35E-07,0.054673369,0.141833851,0.114999058,0.315683278,0.298437314,0.026308127,0.090070661,0.030542679,0.397530576,1.036471653,0.250726153,0.381868148,0.125032139,0.697686291,0.295405147,27.21014507,0.011538524,0.013220145,0.015504223,0.151428297,0.132108384,0.003408878,0.044042847,0.02088151,1.04E-05,1.629656378,0.013907258,0.092579344
92,Julia,1.031809697,0.011954181,0.00531363,0.099444478,0.011697784,0.013192949,0.015860618,0.240961331,2.35E-07,0.055670731,0.158463866,0.139787087,0.348605354,0.326276991,0.024534944,0.109411378,0.03283721,0.373869891,1.257985858,0.26929402,0.455437653,0.13826876,0.794588772,0.328879003,27.20208364,0.011670127,0.013164496,0.015821356,0.240508575,0.148616267,0.00458853,0.03610335,0.018647443,1.02E-05,1.635647337,0.014072106,0.149087231
93,Julia,1.005128276,0.011954968,0.005313302,0.098397058,0.011564041,0.013251219,0.015774716,0.186238191,2.36E-07,0.054947949,0.151608246,0.128384488,0.314212228,0.294473242,0.030338106,0.102620996,0.031338925,0.455720019,1.180036144,0.259079462,0.435501723,0.141054332,0.77912276,0.32819205,29.24919564,0.011534669,0.013220517,0.015732766,0.185862254,0.141531777,0.003931133,0.037909857,0.017648227,1.02E-05,1.614586001,0.014399235,0.103849821
94,Julia,0.943956208,0.011956015,0.005306776,0.098044165,0.011588826,0.013209992,0.015566357,0.155135149,2.35E-07,0.054583554,0.141470647,0.115640735,0.315548614,0.297957347,0.024343521,0.089449839,0.026748551,0.366645333,1.029878057,0.221149453,0.377643723,0.121115355,0.66872139,0.279606857,24.6919219,0.011558779,0.013178748,0.0155241,0.154815473,0.131884987,0.00347069,0.043412922,0.021001899,1.04E-05,1.635961928,0.013710947,0.093961763
95,Julia,1.020264983,0.011954393,0.005315853,0.0979023,0.011581153,0.013260063,0.015893731,0.214624269,2.36E-07,0.055108068,0.154845181,0.136614456,0.353610079,0.330665537,0.031610271,0.107121049,0.026265755,0.470122571,1.231162852,0.217332052,0.453803377,0.145739305,0.783305806,0.326596098,24.13762362,0.01155257,0.01323021,0.01585266,0.214203292,0.144826502,0.004301361,0.036504828,0.020364148,1.02E-05,1.619624179,0.014316797,0.124447817
96,Julia,1.008801365,0.011954804,0.00531422,0.099144675,0.011600124,0.013312011,0.015743251,0.188549774,2.35E-07,0.054901598,0.151092764,0.130671243,0.3338044,0.311395225,0.031279369,0.103274433,0.030186475,0.468363707,1.18733203,0.247827632,0.437313769,0.143189079,0.782600063,0.329254624,23.70189767,0.011570465,0.013280963,0.015701106,0.188166637,0.140988069,0.003975455,0.03811702,0.020605262,1.01E-05,1.612525181,0.014439266,0.221186902
97,Julia,1.027074846,0.011954293,0.005315448,0.098827126,0.011666313,0.013192401,0.015730895,0.234036553,2.35E-07,0.055475759,0.158296804,0.138047531,0.34742734,0.326518227,0.025614312,0.108224844,0.031448912,0.388218295,1.243931264,0.259050379,0.452285642,0.139630131,0.785985599,0.326160299,22.23812274,0.011638589,0.013163803,0.015691754,0.233594557,0.148412273,0.004509057,0.039977317,0.02117467,1.02E-05,1.631273198,0.014125452,0.094279082
98,Julia,0.940778436,0.011956369,0.005307675,0.098910018,0.011487145,0.013238041,0.015543333,0.134881131,2.35E-07,0.054309829,0.135505571,0.112021067,0.31731451,0.294640739,0.028307588,0.088567947,0.030800801,0.426216633,1.019584098,0.253467105,0.379252115,0.12663508,0.701586579,0.298767532,23.71936067,0.011454879,0.013204121,0.015497623,0.134580017,0.125612851,0.003109969,0.036600517,0.017519487,1.03E-05,1.616239182,0.014145343,0.120849832
99,Julia,0.969223125,0.011955501,0.005316727,0.098631322,0.011601747,0.013245917,0.015710876,0.168629156,2.35E-07,0.054715802,0.14613456,0.121569028,0.31962904,0.29791178,0.026407716,0.094754133,0.029426547,0.398126839,1.088914809,0.242514849,0.399992585,0.12830444,0.716253157,0.300908473,24.25825666,0.011571989,0.013214925,0.015668685,0.168285411,0.136332452,0.003687163,0.041251519,0.019892796,1.03E-05,1.626128471,0.014014871,0.429650429
100,Julia,1.054475888,0.011954006,0.00531901,0.099210617,0.01174028,0.013241061,0.015701949,0.29320366,2.36E-07,0.056357909,0.166302687,0.142564101,0.315384907,0.296495334,0.025293575,0.111977318,0.030017526,0.382666096,1.286182853,0.246292085,0.464569059,0.142786408,0.79583541,0.327434513,29.03022376,0.011714687,0.013214731,0.015666111,0.292695728,0.156729216,0.005062374,0.043106481,0.019026173,1.02E-05,1.658669966,0.013681518,0.094151822
101,Julia,0.998089926,0.011955096,0.00531393,0.099434816,0.011565187,0.013241146,0.015711122,0.175189098,2.35E-07,0.054761311,0.148566391,0.12672704,0.330462719,0.309933128,0.029518117,0.101403608,0.032415256,0.444741563,1.165914097,0.265815126,0.430081627,0.139287824,0.77575897,0.327068119,24.58721205,0.011535002,0.013209621,0.015668189,0.174825704,0.138437614,0.003779062,0.03792266,0.019422921,1.02E-05,1.609502896,0.014474158,0.37617301
