Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time,,,
Julia,0.868329143,0.011957222,0.005312964,0.094096113,0.011405141,0.013267178,0.015761064,0.111772803,2.38E-07,0.051513876,0.129891922,0.104001226,0.294579201,0.276167487,0.02860452,0.077632892,0.018501839,0.4214696,0.892833652,0.157007756,0.336332141,0.114613025,0.591188495,0.2472404,17.8484383,0.011369859,0.013229737,0.015710016,0.111497971,0.119521951,0.002627608,0.035568023,0.015399475,1.07E-05,1.555452208,0.014838028,0.375467039,,,
Julia,0.950425007,0.011955851,0.005306935,0.095199112,0.011339677,0.013251034,0.015904329,0.14959497,2.33E-07,0.054363503,0.141082301,0.117595091,0.342459999,0.320462179,0.037387412,0.095425289,0.01937135,0.548098596,1.09866294,0.162833763,0.416726397,0.142757406,0.719885772,0.307918189,13.78763252,0.011308913,0.013218239,0.015859153,0.149272409,0.131109939,0.003377052,0.037295512,0.01779213,1.02E-05,1.612715542,0.014257046,0.225049623,,,
Julia,0.866964571,0.011960581,0.005315955,0.095655681,0.011114699,0.013386112,0.015416976,0.068575923,2.37E-07,0.050831787,0.096022511,0.081301899,0.350973438,0.332647744,0.034155909,0.064279831,0.02295897,0.504040543,0.739056274,0.19323932,0.290675703,0.112860096,0.573400262,0.251268976,37.09349465,0.011065788,0.013332367,0.015345949,0.068335996,0.085460977,0.001453032,0.026547027,0.019593343,1.06E-05,1.536589454,0.015112937,0.120884668,,,
Julia,1.388950911,0.011951962,0.005315863,0.098228639,0.011670508,0.013235144,0.015820596,1.04161498,2.37E-07,0.056549377,0.200296845,0.187175913,0.412811981,0.400594772,0.038452264,0.150443543,0.02531692,0.566945207,1.728792879,0.208759609,0.629848152,0.196210186,0.988835986,0.413107778,15.14462139,0.01164714,0.01321097,0.015787428,1.039957589,0.189657617,0.007214482,0.04647647,0.0202507,9.72E-06,1.605331602,0.015177524,0.394546495,,,
Julia,1.021581426,0.011954908,0.005325949,0.099488322,0.011571325,0.013475752,0.016175808,0.14304286,2.37E-07,0.054625397,0.133629342,0.129578182,0.273570193,0.261966445,0.038462557,0.10490284,0.040100021,0.578029371,1.203481034,0.329847604,0.448922571,0.15242783,0.868469926,0.372059468,34.84787096,0.011535243,0.013437419,0.016122999,0.142688332,0.12288248,0.003248473,0.020016352,0.020950241,9.97E-06,1.575725005,0.01534331,0.140752417,,,
Julia,1.268781975,0.011952568,0.005333787,0.098011832,0.01190099,0.013132173,0.015786785,0.982263393,2.37E-07,0.056103728,0.19735231,0.170892515,0.325048752,0.299559877,0.018091864,0.131583109,0.018333287,0.271764481,1.507128237,0.150278377,0.532938425,0.148903101,0.784674842,0.311661835,37.58695614,0.011879325,0.013110367,0.015756694,0.980842468,0.18777717,0.007218436,0.051519227,0.011809935,1.03E-05,1.655442216,0.01368561,0.230192157,,,
Julia,1.08226167,0.011953268,0.00533002,0.097606909,0.011720179,0.01324468,0.01574157,0.36176599,2.37E-07,0.056259807,0.169981292,0.1560427,0.355181459,0.339420943,0.029768202,0.12431896,0.022696343,0.441139162,1.424968622,0.187738736,0.517360315,0.159973574,0.836572696,0.339614765,33.7020589,0.011694468,0.013218175,0.015705412,0.361135289,0.160137195,0.005507077,0.026681385,0.011157356,1.02E-05,1.643137504,0.014063016,0.106168616,,,
Julia,0.922325911,0.011954913,0.005330131,0.096725803,0.011601546,0.013182293,0.016144222,0.171003019,2.38E-07,0.052229201,0.148949955,0.129173671,0.26312221,0.246618711,0.026148543,0.098878964,0.016183807,0.384693877,1.133445025,0.133674628,0.416492306,0.127795122,0.671964061,0.270980216,31.43683963,0.011570098,0.013149698,0.016098405,0.170634626,0.138430209,0.003712782,0.027451903,0.011534353,1.05E-05,1.556894417,0.015043107,0.26490662,,,
Julia,0.984374333,0.011954455,0.005330443,0.099478605,0.011615893,0.013258279,0.015647267,0.15949247,2.36E-07,0.05215715,0.141680992,0.135964122,0.399264708,0.389040178,0.029664034,0.104812998,0.021710798,0.43879285,1.201371914,0.176538401,0.442034783,0.142339843,0.745577947,0.306112914,35.59649788,0.011581138,0.01322209,0.01559825,0.159113178,0.130713241,0.003548993,0.021059665,0.019997363,1.02E-05,1.532856709,0.01567301,0.110083631,,,
Julia,1.02933704,0.011955048,0.005329939,0.098179298,0.011579507,0.013363465,0.015764379,0.193457133,2.35E-07,0.054006816,0.16249099,0.127304234,0.3504077,0.336445226,0.034542192,0.104191031,0.025613792,0.511454068,1.194427214,0.211295799,0.44327435,0.148281276,0.778332935,0.328707529,18.36006594,0.011551124,0.013333585,0.015723922,0.19308028,0.152045291,0.00403511,0.056378902,0.024306015,1.01E-05,1.583457094,0.01492527,0.094908017,,,
Julia,0.835279491,0.011957856,0.00529045,0.098810424,0.011465476,0.013022755,0.015927172,0.113340575,2.36E-07,0.052584843,0.127694276,0.098521229,0.273583203,0.260731345,0.019016606,0.07379014,0.019289997,0.285360813,0.852220932,0.157331541,0.313976528,0.096148356,0.532721178,0.219615063,25.48326427,0.011432185,0.012988261,0.015878753,0.11307901,0.118080222,0.002648092,0.034933125,0.01068079,1.08E-05,1.609171111,0.01376508,0.099599007,,,
Julia,0.95036871,0.011955423,0.005311494,0.100887766,0.011651915,0.013211774,0.015907821,0.127845031,2.39E-07,0.054060661,0.12410459,0.122870817,0.274100153,0.259900691,0.024413028,0.099674091,0.036717107,0.375118325,1.14654806,0.29831522,0.41773766,0.129220445,0.767972639,0.317578383,16.9147841,0.011614094,0.013172652,0.015853762,0.127515192,0.113748036,0.002961735,0.025226076,0.029114562,1.03E-05,1.588773639,0.014799593,0.266112874,,,
Julia,1.173269659,0.011952096,0.005319248,0.096853753,0.011884024,0.01309234,0.015889961,0.714108446,2.38E-07,0.055833985,0.179594351,0.183204222,0.343415095,0.313458609,0.018651203,0.14133901,0.017285249,0.278442453,1.623180218,0.142867123,0.572912653,0.157767501,0.836909002,0.325134909,17.98064396,0.011859097,0.01306729,0.015855064,0.71291813,0.16962552,0.006752108,0.025909208,0.02131552,1.02E-05,1.631293923,0.014241461,0.156552665,,,
Julia,0.890538834,0.011960123,0.005292398,0.095840469,0.01102787,0.013396437,0.015286734,0.070738266,2.37E-07,0.050081568,0.102235984,0.083849025,0.388213621,0.369610176,0.040602701,0.070167476,0.020238061,0.594644657,0.810242181,0.169570361,0.32129894,0.128842101,0.616570642,0.270935776,17.94099155,0.010979954,0.013343331,0.015217197,0.070493905,0.091118261,0.001517475,0.036005779,0.025845264,1.05E-05,1.498057392,0.015900843,0.279243693,,,
Julia,1.337038971,0.011952276,0.00531124,0.098291286,0.011754168,0.01333766,0.015828557,0.94854467,2.37E-07,0.056901585,0.19858303,0.178498594,0.283586286,0.267308653,0.036821084,0.142487783,0.022962483,0.542454111,1.638850889,0.188852278,0.592764934,0.186319263,0.937645849,0.389265739,27.61512351,0.011731494,0.01331419,0.015796586,0.947090624,0.188401757,0.00713142,0.053926207,0.021811925,9.89E-06,1.633392204,0.014532299,0.231627845,,,
Julia,1.052272827,0.011955155,0.005327266,0.10025334,0.01153189,0.013372326,0.015784742,0.166963296,2.38E-07,0.055327836,0.145756219,0.126024536,0.42584059,0.40835485,0.034790845,0.100725043,0.040640218,0.526038053,1.15525202,0.332306099,0.431375513,0.146513552,0.830945107,0.356125759,16.69776502,0.011500744,0.01333938,0.015740107,0.166604907,0.135496703,0.003635059,0.043621357,0.027631211,1.01E-05,1.609772288,0.014653737,0.392648873,,,
Julia,1.139798473,0.011952869,0.005317892,0.099746181,0.011667023,0.013354078,0.015640883,0.388054397,2.36E-07,0.055629497,0.177418386,0.16450829,0.39375723,0.38240097,0.038258325,0.129287158,0.024510284,0.564199398,1.485240849,0.19942319,0.543944819,0.17815039,0.907169369,0.376522045,16.80123059,0.011640804,0.013326703,0.01560408,0.387361355,0.166907269,0.005672068,0.035765978,0.021363193,9.87E-06,1.600484762,0.015004787,0.325097582,,,
Julia,1.131743611,0.011953615,0.005320371,0.099263164,0.011731152,0.013253901,0.01600919,0.425100243,2.38E-07,0.057080044,0.187276971,0.149295481,0.315374617,0.288155101,0.028397731,0.122166836,0.035849256,0.430999689,1.402881154,0.294926012,0.507879832,0.154689322,0.880966395,0.364672182,21.32345648,0.011708076,0.013230119,0.015976218,0.424435756,0.177495743,0.005853769,0.052566642,0.011598443,1.01E-05,1.656560105,0.013968858,0.272026726,,,
Julia,1.087412362,0.011952523,0.005321823,0.098450919,0.011874178,0.013104012,0.016128012,0.425524302,2.37E-07,0.05506057,0.172290015,0.172371438,0.260611692,0.24285817,0.018969221,0.137930134,0.0218119,0.286190855,1.583304892,0.178916827,0.559940884,0.153380942,0.852647852,0.333561693,37.49619013,0.011847039,0.013076692,0.016089418,0.424751417,0.1619193,0.005847004,0.02051691,0.018202335,1.01E-05,1.600637957,0.014811945,0.212644141,,,
Julia,1.112575312,0.011952873,0.005317116,0.097154728,0.011781067,0.013134779,0.015473301,0.469430818,2.34E-07,0.056029894,0.177038381,0.164184477,0.420238272,0.40301312,0.023625842,0.129968341,0.018965182,0.350926471,1.493264343,0.156632334,0.534208164,0.158107575,0.820596942,0.329296116,33.45300805,0.01175642,0.013109713,0.015439406,0.468650367,0.167235459,0.00606625,0.027330324,0.010613432,1.00E-05,1.642463291,0.014006714,0.276991218,,,
Julia,1.056116359,0.011954295,0.005316148,0.097754663,0.011568017,0.013313852,0.015706984,0.240810368,2.37E-07,0.054691621,0.169830246,0.138066927,0.332042307,0.305290945,0.036047983,0.11286416,0.026703752,0.533662893,1.297103728,0.221367408,0.480092426,0.159174243,0.829584602,0.34700584,15.99300325,0.011540898,0.013285381,0.015668432,0.24036173,0.159360388,0.004569595,0.05154306,0.021645327,1.01E-05,1.590855097,0.014953982,0.207469821,,,
Julia,1.282125701,0.01195246,0.005333386,0.097247259,0.011686865,0.013220841,0.01572369,0.753004257,2.39E-07,0.056324271,0.195299382,0.173826889,0.41312914,0.387481991,0.032697454,0.134092427,0.024365935,0.484338366,1.535972299,0.202515545,0.559917366,0.1737007,0.894543828,0.36574116,22.07321782,0.011664001,0.013197248,0.015691481,0.751833597,0.18515169,0.00685139,0.056687063,0.026484069,1.01E-05,1.628008777,0.014489319,0.19434196,,,
Julia,1.257862767,0.011952916,0.005313247,0.100404804,0.011755465,0.013295805,0.016051719,0.691071494,2.39E-07,0.058327637,0.190381315,0.163212566,0.37959313,0.361408307,0.032050037,0.133582131,0.032026154,0.480355164,1.535899347,0.260636108,0.554666814,0.169775012,0.922715401,0.38163182,29.73476731,0.011733352,0.013272991,0.016020104,0.690038481,0.18085149,0.006680457,0.049828409,0.014444001,1.01E-05,1.685076589,0.013606766,0.201107072,,,
Julia,0.945269615,0.011957784,0.005321203,0.09910842,0.011357663,0.013181336,0.015244321,0.145805993,2.38E-07,0.057070895,0.144752273,0.099009627,0.24045289,0.221686529,0.027920654,0.08059911,0.03827985,0.426071193,0.925599453,0.315741295,0.350226043,0.121294845,0.696998958,0.299536338,24.84836616,0.011331476,0.013153613,0.01520752,0.145538827,0.135966807,0.003330066,0.054904448,0.01207007,1.05E-05,1.709741571,0.012566112,0.304613655,,,
Julia,1.061486033,0.01195388,0.005318618,0.099659145,0.011654781,0.013135407,0.015660649,0.255819938,2.37E-07,0.056312554,0.158387642,0.14481144,0.422373974,0.396747642,0.024553559,0.112444491,0.040617086,0.37971182,1.291645872,0.333620628,0.469663199,0.143269968,0.845565343,0.351563325,35.08061615,0.011627087,0.013106936,0.015621687,0.255336861,0.148498564,0.004730542,0.023062127,0.010376926,1.01E-05,1.641420998,0.014125904,0.471516068,,,
Julia,1.409357944,0.011952166,0.005324763,0.099519674,0.011664465,0.013253453,0.015779448,1.062472625,2.37E-07,0.058670008,0.19806423,0.181464572,0.358681327,0.346338099,0.038851325,0.149595157,0.038517337,0.582697975,1.716272788,0.316482209,0.627312323,0.197526518,1.051155002,0.44473394,15.25294656,0.011642019,0.013230189,0.015747655,1.060847946,0.187933319,0.007267125,0.046084171,0.015492531,9.67E-06,1.657651444,0.014448926,0.120387178,,,
Julia,0.805242202,0.011962886,0.005283423,0.097146883,0.011337694,0.013114107,0.01480912,0.066614147,2.35E-07,0.051584782,0.097741774,0.070325795,0.289787296,0.270104965,0.01876225,0.05629511,0.023824469,0.284597774,0.651254464,0.198106087,0.24426769,0.085255278,0.473854822,0.201490957,23.90500192,0.01129336,0.013067323,0.014748493,0.066407072,0.088074688,0.001411976,0.044664846,0.024198387,1.09E-05,1.593511595,0.013847084,0.162625565,,,
Julia,0.904042478,0.011958874,0.005289714,0.099454233,0.011362134,0.013507282,0.016008485,0.103744003,2.33E-07,0.053137821,0.132539423,0.091141437,0.226995563,0.202685961,0.031666655,0.068515588,0.031229525,0.474568123,0.791473425,0.255880216,0.301246172,0.109987864,0.622210665,0.276527129,31.30856907,0.011329326,0.013471702,0.015960089,0.103505914,0.122611959,0.002463075,0.0506417,0.014809175,1.04E-05,1.599568202,0.01420279,0.35109415,,,
Julia,0.96896927,0.011956118,0.005318607,0.097811667,0.011473776,0.013421352,0.015968712,0.126868544,2.34E-07,0.052869554,0.135046458,0.114796174,0.39575846,0.380420635,0.037503738,0.094643222,0.020698504,0.550419303,1.087309355,0.170441191,0.409054009,0.141853815,0.724560907,0.308647577,15.28526517,0.011438954,0.013384193,0.015917972,0.126562507,0.124453737,0.002955067,0.041237508,0.026366114,1.02E-05,1.561340588,0.015140648,0.522574887,,,
Julia,0.915337124,0.011962366,0.005271514,0.100164451,0.011080273,0.013668594,0.015588079,0.076018542,2.37E-07,0.053972724,0.110964158,0.072427458,0.225721268,0.206098695,0.036673775,0.05712172,0.035584834,0.548874347,0.662267049,0.290752854,0.262430489,0.109759368,0.605562249,0.276347024,34.83057112,0.011043064,0.013626721,0.015533275,0.075815631,0.101410659,0.001688668,0.059958041,0.027824203,1.06E-05,1.630002356,0.013669888,0.395955005,,,
Julia,1.036154571,0.011955038,0.005322516,0.096583371,0.01147737,0.013296558,0.016224626,0.23737459,2.35E-07,0.055668352,0.170251698,0.127297829,0.324392178,0.30169717,0.036151972,0.103001214,0.021686689,0.531610087,1.182389211,0.180693076,0.442759248,0.145584661,0.762866818,0.320916304,29.39720889,0.011452698,0.013270485,0.01618811,0.236969091,0.160579645,0.004581826,0.056845422,0.01499593,1.02E-05,1.644902634,0.013825065,0.153245425,,,
Julia,0.982131931,0.011954499,0.005321057,0.096337575,0.011644014,0.013088062,0.015450402,0.178679712,2.36E-07,0.054706391,0.138977407,0.135091503,0.341120865,0.322323623,0.022499706,0.10603207,0.026458631,0.339961523,1.217476848,0.221892163,0.44252664,0.134758296,0.742412584,0.301305822,35.83077146,0.011612097,0.013055336,0.015406061,0.178290458,0.129059383,0.003840885,0.025437623,0.024567582,1.03E-05,1.619888208,0.014178096,0.38304201,,,
Julia,1.047630373,0.011955195,0.005296862,0.097519597,0.011467495,0.013370669,0.015535846,0.223102104,2.35E-07,0.055858534,0.165622702,0.125282118,0.40725733,0.37743659,0.036504748,0.097165917,0.030471246,0.543308968,1.120712829,0.253599473,0.419445593,0.146892467,0.770346057,0.333565354,33.07135968,0.011442037,0.013343593,0.015499735,0.222708504,0.155922974,0.004371015,0.048933352,0.010164218,1.02E-05,1.645795916,0.013862698,0.157077552,,,
Julia,0.951280899,0.011955108,0.005318477,0.097873952,0.01165357,0.013150184,0.016180784,0.146675681,2.36E-07,0.053588281,0.133735368,0.126689226,0.26331851,0.234698205,0.022354881,0.098801634,0.030066739,0.340779068,1.135061427,0.249492621,0.412817626,0.123007203,0.724746763,0.297854341,28.87939245,0.011618987,0.013114584,0.01613051,0.14632972,0.123461024,0.003333501,0.030288761,0.027614747,1.03E-05,1.587070471,0.014687596,0.332302964,,,
Julia,0.876025035,0.011960366,0.005277785,0.09789459,0.011276083,0.013040119,0.015696148,0.097571571,2.37E-07,0.054169761,0.128015142,0.081950157,0.289459418,0.263404305,0.020705166,0.06347455,0.03506438,0.320451171,0.734950549,0.291793013,0.27700097,0.091450922,0.56842128,0.24522662,22.63498717,0.01124491,0.013007234,0.015650717,0.09735719,0.118806642,0.002310711,0.057280809,0.016316806,1.08E-05,1.650987741,0.013181924,0.29018776,,,
Julia,0.959835552,0.01195614,0.005299624,0.098160079,0.011378887,0.013208165,0.016231938,0.12165284,2.36E-07,0.053347113,0.126637089,0.114616547,0.266773652,0.255832835,0.033177833,0.092946006,0.025145641,0.491591938,1.071563675,0.207462234,0.403210633,0.132488675,0.714809228,0.30305879,37.00402027,0.011342718,0.013169865,0.01617792,0.121345489,0.116271031,0.002820017,0.035164893,0.028512652,1.03E-05,1.579216749,0.014818383,0.306386104,,,
Julia,0.864710085,0.011958379,0.005308159,0.095791231,0.011399509,0.013102242,0.015982157,0.08335288,2.35E-07,0.051043819,0.104967573,0.095005642,0.296228728,0.280171787,0.023830902,0.076848781,0.02343774,0.356781504,0.884681392,0.196992017,0.330918232,0.105848934,0.588190737,0.249356185,25.89406034,0.011354128,0.013054656,0.015915547,0.083089089,0.09441653,0.001874194,0.030910977,0.028049024,1.05E-05,1.539902522,0.015096488,0.191192239,,,
Julia,0.914311206,0.011957724,0.005292204,0.098079846,0.01146128,0.013530168,0.016028533,0.090305666,2.34E-07,0.052707472,0.110976218,0.100044492,0.389599869,0.373530899,0.035685977,0.082538484,0.030266683,0.531435982,0.952984451,0.250726649,0.358795599,0.128451907,0.703412376,0.306947957,14.86648357,0.011418334,0.013483916,0.015965654,0.090036674,0.100416437,0.002094686,0.021828476,0.017672952,1.02E-05,1.560968306,0.015095632,0.21627888,,,
Julia,0.918888215,0.011958932,0.005316225,0.09879215,0.011164785,0.013255217,0.01587184,0.107191344,2.37E-07,0.054974399,0.125540041,0.090725924,0.334451975,0.323657516,0.031095328,0.06804342,0.030327117,0.465465662,0.782157567,0.249911814,0.304090042,0.109562185,0.609574126,0.26725556,17.18577798,0.011133477,0.013221309,0.015825241,0.106952446,0.116389105,0.002522876,0.054899684,0.024764542,1.07E-05,1.664144387,0.013095321,0.206459242,,,
Julia,0.972337118,0.011955565,0.005319752,0.097498503,0.011585613,0.013429285,0.016252994,0.155841254,2.34E-07,0.053900503,0.145280235,0.120912885,0.322034759,0.311506315,0.034558067,0.098385133,0.024486035,0.511082947,1.130021401,0.202935228,0.419264334,0.139096655,0.743150204,0.317420292,31.06816679,0.011554063,0.013395924,0.016206653,0.155503955,0.134975033,0.003459613,0.032766928,0.012530928,1.01E-05,1.589421763,0.014728624,0.383189019,,,
Julia,0.893149179,0.011959741,0.005279309,0.095380768,0.011174989,0.013665743,0.015647406,0.08974351,2.37E-07,0.052609964,0.119666326,0.085716087,0.361917723,0.34899737,0.038901361,0.063679254,0.02136421,0.570612617,0.737102231,0.17995271,0.288926877,0.117748206,0.579595314,0.258247531,32.40525486,0.011138967,0.013625556,0.015594598,0.089513567,0.109743409,0.002080164,0.039443351,0.011658844,1.07E-05,1.593073376,0.014200265,0.202041903,,,
Julia,0.973295264,0.011954922,0.005306828,0.099663763,0.011695481,0.013032196,0.016009975,0.16048083,2.34E-07,0.054313635,0.138605479,0.129058753,0.347424548,0.321478164,0.017248797,0.103314979,0.040037509,0.275178465,1.189461775,0.328663705,0.427333304,0.121570484,0.767470569,0.319154834,37.2497003,0.011662169,0.012998334,0.015962231,0.160117535,0.128354568,0.003534611,0.020125318,0.014512739,1.01E-05,1.597479745,0.014649195,0.147836549,,,
Julia,1.294747988,0.011952541,0.005324302,0.099557265,0.011865298,0.013209488,0.016233133,0.822754413,2.38E-07,0.058149553,0.192202432,0.17175044,0.308256798,0.288400482,0.023000544,0.137251506,0.040904602,0.357794131,1.574847175,0.336331079,0.560183271,0.159119625,0.94501502,0.387658688,28.68868506,0.011842808,0.01318665,0.016200917,0.82151521,0.182511877,0.00697895,0.049903945,0.019042612,9.98E-06,1.674410913,0.013834004,0.206259109,,,
Julia,1.282817078,0.011952461,0.00532335,0.100407039,0.011866089,0.013122438,0.015783598,0.755770776,2.39E-07,0.057133058,0.189597407,0.173677004,0.419514768,0.395189419,0.019911031,0.139809863,0.03220031,0.307214458,1.604443591,0.262067513,0.568625311,0.160245797,0.904266762,0.36185117,32.19513509,0.011842871,0.013099016,0.015751262,0.754595649,0.179744668,0.006844554,0.051909185,0.026926227,1.01E-05,1.653444035,0.014069035,0.535655273,,,
